date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
9/14/2020,South Africa,956,52,650749,15499,11387,495,23708,1350
9/15/2020,South Africa,772,142,651521,15641,11080,555,23262,1378
9/16/2020,South Africa,1923,64,653444,15705,11013,537,22849,1316
9/17/2020,South Africa,2128,67,655572,15772,11134,507,22557,1209
9/18/2020,South Africa,2055,85,657627,15857,11229,479,22549,1179
9/19/2020,South Africa,2029,83,659656,15940,11442,513,22772,1161
9/20/2020,South Africa,1555,13,661211,15953,11418,506,22694,1064
9/21/2020,South Africa,725,39,661936,15992,11187,493,22574,988
9/22/2020,South Africa,1346,126,663282,16118,11761,477,22841,1032
9/23/2020,South Africa,1906,88,665188,16206,11744,501,22757,1038
9/24/2020,South Africa,1861,77,667049,16283,11477,511,22611,1018
9/25/2020,South Africa,1480,29,668529,16312,10902,455,22131,934
9/26/2020,South Africa,969,64,669498,16376,9842,436,21284,949
9/27/2020,South Africa,1268,22,670766,16398,9555,445,20973,951
9/28/2020,South Africa,903,188,671669,16586,9733,594,20920,1087
9/29/2020,South Africa,903,81,672572,16667,9290,549,21051,1026
9/30/2020,South Africa,1767,67,674339,16734,9151,528,20895,1029
10/1/2020,South Africa,1745,132,676084,16866,9035,583,20512,1094
10/2/2020,South Africa,1749,43,677833,16909,9304,597,20206,1052
10/3/2020,South Africa,1883,29,679716,16938,10218,562,20060,998
10/4/2020,South Africa,1573,38,681289,16976,10523,578,20078,1023
10/5/2020,South Africa,926,40,682215,17016,10546,430,20279,1024
10/6/2020,South Africa,1027,87,683242,17103,10670,436,19960,985
10/7/2020,South Africa,1913,145,685155,17248,10816,514,19967,1042
10/8/2020,South Africa,1736,160,686891,17408,10807,542,19842,1125
10/9/2020,South Africa,1461,139,688352,17547,10519,638,19823,1235
10/10/2020,South Africa,2544,126,690896,17673,11180,735,21398,1297
10/11/2020,South Africa,1575,107,692471,17780,11182,804,21705,1382
10/12/2020,South Africa,888,83,693359,17863,11144,847,21690,1277
10/13/2020,South Africa,1178,165,694537,18028,11295,925,21965,1361
10/14/2020,South Africa,1877,123,696414,18151,11259,903,22075,1417
10/15/2020,South Africa,1770,158,698184,18309,11293,901,22100,1443
10/16/2020,South Africa,2019,61,700203,18370,11851,823,22370,1461
10/17/2020,South Africa,1928,38,702131,18408,11235,735,22415,1470
10/18/2020,South Africa,1662,63,703793,18471,11322,691,22504,1495
10/19/2020,South Africa,1461,21,705254,18492,11895,629,23039,1476
10/20/2020,South Africa,1050,164,706304,18656,11767,628,23062,1553
10/21/2020,South Africa,2055,85,708359,18741,11945,590,23204,1493
10/22/2020,South Africa,2156,102,710515,18843,12331,534,23624,1435
10/23/2020,South Africa,1897,48,712412,18891,12209,521,24060,1344
10/24/2020,South Africa,1834,53,714246,18944,12115,536,23350,1271
10/25/2020,South Africa,1622,24,715868,18968,12075,497,23397,1188
10/26/2020,South Africa,891,40,716759,19008,11505,516,23400,1145
10/27/2020,South Africa,1092,45,717851,19053,11547,397,23314,1025
10/28/2020,South Africa,1863,58,719714,19111,11355,370,23300,960
10/29/2020,South Africa,2056,53,721770,19164,11255,321,23586,855
10/30/2020,South Africa,1912,66,723682,19230,11270,339,23479,860
10/31/2020,South Africa,1770,46,725452,19276,11206,332,23321,868
11/1/2020,South Africa,1371,135,726823,19411,10955,443,23030,940
11/2/2020,South Africa,772,54,727595,19465,10836,457,22341,973
11/3/2020,South Africa,1241,74,728836,19539,10985,486,22532,883
11/4/2020,South Africa,1712,46,730548,19585,10834,474,22189,844
11/5/2020,South Africa,1866,92,732414,19677,10644,513,21899,834
11/6/2020,South Africa,1761,72,734175,19749,10493,519,21763,858
11/7/2020,South Africa,1731,40,735906,19789,10454,513,21660,845
11/8/2020,South Africa,1372,20,737278,19809,10455,398,21410,841
11/9/2020,South Africa,1247,36,738525,19845,10930,380,21766,837
11/10/2020,South Africa,1729,106,740254,19951,11418,412,22403,898
11/11/2020,South Africa,2140,60,742394,20011,11846,426,22680,900
11/12/2020,South Africa,2338,65,744732,20076,12318,399,22962,912
11/13/2020,South Africa,2213,77,746945,20153,12770,404,23263,923
11/14/2020,South Africa,2237,53,749182,20206,13276,417,23730,930
11/15/2020,South Africa,1842,35,751024,20241,13746,432,24201,830
11/16/2020,South Africa,1245,73,752269,20314,13744,469,24674,849
11/17/2020,South Africa,1987,118,754256,20432,14002,481,25420,893
11/18/2020,South Africa,2888,124,757144,20556,14750,545,26596,971
11/19/2020,South Africa,2514,115,759658,20671,14926,595,27244,994
11/20/2020,South Africa,3105,88,762763,20759,15818,606,28588,1010
11/21/2020,South Africa,2646,86,765409,20845,16227,639,29503,1056
11/22/2020,South Africa,2270,58,767679,20903,16655,662,30401,1094
11/23/2020,South Africa,2080,65,769759,20968,17490,654,31234,1123
11/24/2020,South Africa,2493,115,772252,21083,17996,651,31998,1132
11/25/2020,South Africa,3250,118,775502,21201,18358,645,33108,1190
11/26/2020,South Africa,3069,88,778571,21289,18913,618,33839,1213
11/27/2020,South Africa,3370,89,781941,21378,19178,619,34996,1225
11/28/2020,South Africa,3198,61,785139,21439,19730,594,35957,1233
11/29/2020,South Africa,2563,38,787702,21477,20023,574,36678,1236
11/30/2020,South Africa,2302,58,790004,21535,20245,567,37735,1221
12/1/2020,South Africa,2295,109,792299,21644,20047,561,38043,1212
12/2/2020,South Africa,4173,65,796472,21709,20970,508,39328,1153
12/3/2020,South Africa,4400,94,800872,21803,22301,514,41214,1132
12/4/2020,South Africa,4932,160,805804,21963,23863,585,43041,1204
12/5/2020,South Africa,4645,104,810449,22067,25310,628,45040,1222
12/6/2020,South Africa,4116,139,814565,22206,26863,729,46886,1303
12/7/2020,South Africa,3313,43,817878,22249,27874,714,48119,1281
12/8/2020,South Africa,4011,183,821889,22432,29590,788,49637,1349
12/9/2020,South Africa,6709,142,828598,22574,32126,865,53096,1373
12/10/2020,South Africa,8166,173,836764,22747,35892,944,58193,1458
12/11/2020,South Africa,8319,205,845083,22952,39279,989,63142,1574
12/12/2020,South Africa,7882,154,852965,23106,42516,1039,67826,1667
12/13/2020,South Africa,7999,170,860964,23276,46399,1070,73262,1799
12/14/2020,South Africa,5163,175,866127,23451,48249,1202,76123,1916
12/15/2020,South Africa,7552,210,873679,23661,51790,1229,81380,2017
12/16/2020,South Africa,10008,166,883687,23827,55089,1253,87215,2118
12/17/2020,South Africa,9126,184,892813,24011,56049,1264,91941,2208
12/18/2020,South Africa,8725,274,901538,24285,56455,1333,95734,2322
12/19/2020,South Africa,10939,254,912477,24539,59512,1433,102028,2472
12/20/2020,South Africa,9445,152,921922,24691,60958,1415,107357,2485
12/21/2020,South Africa,8789,216,930711,24907,64584,1456,112833,2658
12/22/2020,South Africa,9501,339,940212,25246,66533,1585,118323,2814
12/23/2020,South Africa,14046,411,954258,25657,70571,1830,125660,3083
12/24/2020,South Africa,14305,326,968563,25983,75750,1972,131799,3236
12/25/2020,South Africa,14796,293,983359,26276,81821,1991,138276,3324
12/26/2020,South Africa,11552,245,994911,26521,82434,1982,141946,3415
12/27/2020,South Africa,9502,214,1004413,26735,82491,2044,143449,3459
12/28/2020,South Africa,7458,336,1011871,27071,81160,2164,145744,3620
12/29/2020,South Africa,9580,497,1021451,27568,81239,2322,147772,3907
12/30/2020,South Africa,17710,465,1039161,28033,84903,2376,155474,4206
12/31/2020,South Africa,18000,436,1057161,28469,88598,2486,164348,4458
7/1/2020,South Korea,54,0,12904,282,341,0,647,2
7/2/2020,South Korea,63,0,12967,282,365,0,661,2
7/3/2020,South Korea,63,1,13030,283,377,1,657,3
7/4/2020,South Korea,61,0,13091,283,376,1,670,3
7/5/2020,South Korea,46,1,13137,284,380,2,699,4
7/6/2020,South Korea,44,1,13181,285,381,3,697,4
7/7/2020,South Korea,63,0,13244,285,394,3,709,4
7/8/2020,South Korea,49,2,13293,287,389,5,730,5
7/9/2020,South Korea,45,1,13338,288,371,6,736,6
7/10/2020,South Korea,35,0,13373,288,343,5,720,6
7/11/2020,South Korea,44,1,13417,289,326,6,702,7
7/12/2020,South Korea,62,0,13479,289,342,5,722,7
7/13/2020,South Korea,33,0,13512,289,331,4,712,7
7/14/2020,South Korea,39,0,13551,289,307,4,701,7
7/15/2020,South Korea,61,2,13612,291,319,4,708,9
7/16/2020,South Korea,60,2,13672,293,334,5,705,11
7/17/2020,South Korea,39,1,13711,294,338,6,681,11
7/18/2020,South Korea,34,1,13745,295,328,6,654,12
7/19/2020,South Korea,26,1,13771,296,292,7,634,12
7/20/2020,South Korea,45,0,13816,296,304,7,635,11
7/21/2020,South Korea,63,1,13879,297,328,8,635,12
7/22/2020,South Korea,59,0,13938,297,326,6,645,10
7/23/2020,South Korea,41,1,13979,298,307,5,641,10
7/24/2020,South Korea,113,0,14092,298,381,4,719,10
7/25/2020,South Korea,58,0,14150,298,405,3,733,9
7/26/2020,South Korea,25,1,14175,299,404,3,696,10
7/27/2020,South Korea,28,1,14203,300,387,4,691,11
7/28/2020,South Korea,48,0,14251,300,372,3,700,11
7/29/2020,South Korea,18,0,14269,300,331,3,657,9
7/30/2020,South Korea,36,1,14305,301,326,3,633,8
7/31/2020,South Korea,31,0,14336,301,244,3,625,7
8/1/2020,South Korea,30,0,14366,301,216,3,621,6
8/2/2020,South Korea,23,0,14389,301,214,2,618,5
8/3/2020,South Korea,34,0,14423,301,220,1,607,5
8/4/2020,South Korea,33,1,14456,302,205,2,577,5
8/5/2020,South Korea,43,0,14499,302,230,2,561,5
8/6/2020,South Korea,20,1,14519,303,214,2,540,5
8/7/2020,South Korea,43,1,14562,304,226,3,470,6
8/8/2020,South Korea,36,1,14598,305,232,4,448,7
8/9/2020,South Korea,28,0,14626,305,237,4,451,6
8/10/2020,South Korea,34,0,14660,305,237,4,457,5
8/11/2020,South Korea,54,0,14714,305,258,3,463,5
8/12/2020,South Korea,56,0,14770,305,271,3,501,5
8/13/2020,South Korea,103,0,14873,305,354,2,568,4
8/14/2020,South Korea,166,0,15039,305,477,1,703,4
8/15/2020,South Korea,279,0,15318,305,720,0,952,4
8/16/2020,South Korea,197,0,15515,305,889,0,1126,4
8/17/2020,South Korea,246,1,15761,306,1101,1,1338,5
8/18/2020,South Korea,297,0,16058,306,1344,1,1602,4
8/19/2020,South Korea,288,1,16346,307,1576,2,1847,5
8/20/2020,South Korea,324,2,16670,309,1797,4,2151,6
8/21/2020,South Korea,332,0,17002,309,1963,4,2440,5
8/22/2020,South Korea,397,0,17399,309,2081,4,2801,4
8/23/2020,South Korea,266,0,17665,309,2150,4,3039,4
8/24/2020,South Korea,280,1,17945,310,2184,4,3285,5
8/25/2020,South Korea,320,2,18265,312,2207,6,3551,7
8/26/2020,South Korea,441,1,18706,313,2360,6,3936,8
8/27/2020,South Korea,371,3,19077,316,2407,7,4204,11
8/28/2020,South Korea,323,5,19400,321,2398,12,4361,16
8/29/2020,South Korea,299,2,19699,323,2300,14,4381,18
8/30/2020,South Korea,248,1,19947,324,2282,15,4432,19
8/31/2020,South Korea,235,0,20182,324,2237,14,4421,18
9/1/2020,South Korea,267,2,20449,326,2184,14,4391,20
9/2/2020,South Korea,195,3,20644,329,1938,16,4298,22
9/3/2020,South Korea,198,2,20842,331,1765,15,4172,22
9/4/2020,South Korea,168,2,21010,333,1610,12,4008,24
9/5/2020,South Korea,167,1,21177,334,1478,11,3778,25
9/6/2020,South Korea,119,2,21296,336,1349,12,3631,27
9/7/2020,South Korea,136,5,21432,341,1250,17,3487,31
9/8/2020,South Korea,156,3,21588,344,1139,18,3323,32
9/9/2020,South Korea,155,2,21743,346,1099,17,3037,33
9/10/2020,South Korea,176,4,21919,350,1077,19,2842,34
9/11/2020,South Korea,136,5,22055,355,1045,22,2655,34
9/12/2020,South Korea,121,3,22176,358,999,24,2477,35
9/13/2020,South Korea,109,5,22285,363,989,27,2338,39
9/14/2020,South Korea,106,4,22391,367,959,26,2209,43
9/15/2020,South Korea,113,0,22504,367,916,23,2055,41
9/16/2020,South Korea,153,5,22657,372,914,26,2013,43
9/17/2020,South Korea,126,5,22783,377,864,27,1941,46
9/18/2020,South Korea,110,1,22893,378,838,23,1883,45
9/19/2020,South Korea,82,5,22975,383,799,25,1798,49
9/20/2020,South Korea,70,2,23045,385,760,22,1749,49
9/21/2020,South Korea,61,3,23106,388,715,21,1674,47
9/22/2020,South Korea,110,0,23216,388,712,21,1628,44
9/23/2020,South Korea,125,5,23341,393,684,21,1598,47
9/24/2020,South Korea,114,2,23455,395,672,18,1536,45
9/25/2020,South Korea,61,4,23516,399,623,21,1461,44
9/26/2020,South Korea,95,2,23611,401,636,18,1435,43
9/27/2020,South Korea,50,5,23661,406,616,21,1376,43
9/28/2020,South Korea,38,1,23699,407,593,19,1308,40
9/29/2020,South Korea,113,6,23812,413,596,25,1308,46
9/30/2020,South Korea,77,2,23889,415,548,22,1232,43
10/1/2020,South Korea,63,1,23952,416,497,21,1169,39
10/2/2020,South Korea,75,4,24027,420,511,21,1134,42
10/3/2020,South Korea,64,1,24091,421,480,20,1116,38
10/4/2020,South Korea,73,1,24164,422,503,16,1119,37
10/5/2020,South Korea,75,0,24239,422,540,15,1133,34
10/6/2020,South Korea,114,3,24353,425,541,12,1137,37
10/7/2020,South Korea,69,2,24422,427,533,12,1081,34
10/8/2020,South Korea,54,1,24476,428,524,12,1021,33
10/9/2020,South Korea,72,2,24548,430,521,10,1032,31
10/10/2020,South Korea,58,2,24606,432,515,11,995,31
10/11/2020,South Korea,97,1,24703,433,539,11,1042,27
10/12/2020,South Korea,102,1,24805,434,566,12,1106,27
10/13/2020,South Korea,84,4,24889,438,536,13,1077,25
10/14/2020,South Korea,99,1,24988,439,566,12,1099,24
10/15/2020,South Korea,47,2,25035,441,559,13,1083,25
10/16/2020,South Korea,73,2,25108,443,560,13,1081,23
10/17/2020,South Korea,91,1,25199,444,593,12,1108,23
10/18/2020,South Korea,76,0,25275,444,572,11,1111,22
10/19/2020,South Korea,58,3,25333,447,528,13,1094,25
10/20/2020,South Korea,91,3,25424,450,535,12,1071,25
10/21/2020,South Korea,119,3,25543,453,555,14,1121,26
10/22/2020,South Korea,155,2,25698,455,663,14,1222,27
10/23/2020,South Korea,77,2,25775,457,667,14,1227,27
10/24/2020,South Korea,61,0,25836,457,637,13,1230,25
10/25/2020,South Korea,119,0,25955,457,680,13,1252,24
10/26/2020,South Korea,88,3,26043,460,710,13,1238,26
10/27/2020,South Korea,103,1,26146,461,722,11,1257,23
10/28/2020,South Korea,125,1,26271,462,728,9,1283,23
10/29/2020,South Korea,114,1,26385,463,687,8,1350,22
10/30/2020,South Korea,126,1,26511,464,736,7,1403,21
10/31/2020,South Korea,124,2,26635,466,799,9,1436,22
11/1/2020,South Korea,97,2,26732,468,777,11,1457,24
11/2/2020,South Korea,75,4,26807,472,764,12,1474,25
11/3/2020,South Korea,118,2,26925,474,779,13,1501,24
11/4/2020,South Korea,125,1,27050,475,779,13,1507,22
11/5/2020,South Korea,145,1,27195,476,810,13,1497,21
11/6/2020,South Korea,89,1,27284,477,773,13,1509,20
11/7/2020,South Korea,143,1,27427,478,792,12,1591,21
11/8/2020,South Korea,126,2,27553,480,821,12,1598,23
11/9/2020,South Korea,100,5,27653,485,846,13,1610,25
11/10/2020,South Korea,146,2,27799,487,874,13,1653,26
11/11/2020,South Korea,143,0,27942,487,892,12,1671,25
11/12/2020,South Korea,191,1,28133,488,938,12,1748,25
11/13/2020,South Korea,205,4,28338,492,1054,15,1827,28
11/14/2020,South Korea,208,1,28546,493,1119,15,1911,27
11/15/2020,South Korea,223,1,28769,494,1216,14,2037,26
11/16/2020,South Korea,229,0,28998,494,1345,9,2191,22
11/17/2020,South Korea,313,2,29311,496,1512,9,2386,22
11/18/2020,South Korea,343,2,29654,498,1712,11,2604,23
11/19/2020,South Korea,363,3,30017,501,1884,13,2822,25
11/20/2020,South Korea,386,2,30403,503,2065,11,3119,26
11/21/2020,South Korea,330,2,30733,505,2187,12,3306,27
11/22/2020,South Korea,271,4,31004,509,2235,15,3451,29
11/23/2020,South Korea,349,1,31353,510,2355,16,3700,25
11/24/2020,South Korea,382,3,31735,513,2424,17,3936,26
11/25/2020,South Korea,583,2,32318,515,2664,17,4376,28
11/26/2020,South Korea,569,1,32887,516,2870,15,4754,28
11/27/2020,South Korea,488,6,33375,522,2972,19,5037,30
11/28/2020,South Korea,449,1,33824,523,3091,18,5278,30
11/29/2020,South Korea,377,3,34201,526,3197,17,5432,32
11/30/2020,South Korea,451,0,34652,526,3299,16,5654,32
12/1/2020,South Korea,511,0,35163,526,3428,13,5852,30
12/2/2020,South Korea,540,3,35703,529,3385,14,6049,31
12/3/2020,South Korea,629,7,36332,536,3445,20,6315,35
12/4/2020,South Korea,583,4,36915,540,3540,18,6512,37
12/5/2020,South Korea,631,5,37546,545,3722,22,6813,40
12/6/2020,South Korea,615,4,38161,549,3960,23,7157,40
12/7/2020,South Korea,594,3,38755,552,4103,26,7402,42
12/8/2020,South Korea,677,4,39432,556,4269,30,7697,43
12/9/2020,South Korea,666,8,40098,564,4395,35,7780,49
12/10/2020,South Korea,688,8,40786,572,4454,36,7899,56
12/11/2020,South Korea,950,6,41736,578,4821,38,8361,56
12/12/2020,South Korea,1030,2,42766,580,5220,35,8942,57
12/13/2020,South Korea,718,7,43484,587,5323,38,9283,61
12/14/2020,South Korea,880,13,44364,600,5609,48,9712,74
12/15/2020,South Korea,1078,12,45442,612,6010,56,10279,86
12/16/2020,South Korea,1011,22,46453,634,6355,70,10750,105
12/17/2020,South Korea,1062,11,47515,645,6729,73,11183,109
12/18/2020,South Korea,1055,14,48570,659,6834,81,11655,119
12/19/2020,South Korea,1095,15,49665,674,6899,94,12119,129
12/20/2020,South Korea,926,24,50591,698,7107,111,12430,149
12/21/2020,South Korea,869,24,51460,722,7096,122,12705,170
12/22/2020,South Korea,1090,17,52550,739,7108,127,13118,183
12/23/2020,South Korea,983,17,53533,756,7080,122,13435,192
12/24/2020,South Korea,1237,17,54770,773,7255,128,13984,201
12/25/2020,South Korea,1132,20,55902,793,7332,134,14166,215
12/26/2020,South Korea,970,15,56872,808,7207,134,14106,228
12/27/2020,South Korea,808,11,57680,819,7089,121,14196,232
12/28/2020,South Korea,1045,40,58725,859,7265,137,14361,259
12/29/2020,South Korea,1048,20,59773,879,7223,140,14331,267
12/30/2020,South Korea,967,21,60740,900,7207,144,14287,266
12/31/2020,South Korea,1029,17,61769,917,6999,144,14254,272
7/1/2020,United States,51819,704,2693993,128312,307919,3629,530528,7715
7/2/2020,United States,56629,713,2750622,129025,324231,3805,558631,7739
7/3/2020,United States,51361,670,2801983,129695,329598,3846,578430,7780
7/4/2020,United States,45681,315,2847664,130010,333933,3658,591841,7536
7/5/2020,United States,50768,326,2898432,130336,343971,3666,617461,7545
7/6/2020,United States,43085,376,2941517,130712,345773,3657,628394,7514
7/7/2020,United States,60654,1162,3002171,131874,359997,4266,651973,7928
7/8/2020,United States,60119,825,3062290,132699,368297,4387,676216,8016
7/9/2020,United States,62496,1020,3124786,133719,374164,4694,698395,8499
7/10/2020,United States,68055,817,3192841,134536,390858,4841,720456,8687
7/11/2020,United States,60033,728,3252874,135264,405210,5254,739143,8912
7/12/2020,United States,58438,472,3311312,135736,412880,5400,756851,9066
7/13/2020,United States,58896,445,3370208,136181,428691,5469,774464,9126
7/14/2020,United States,68036,928,3438244,137109,436073,5235,796070,9501
7/15/2020,United States,68120,975,3506364,138084,444074,5385,812371,9772
7/16/2020,United States,75820,956,3582184,139040,457398,5321,831562,10015
7/17/2020,United States,72261,924,3654445,139964,461604,5428,852462,10269
7/18/2020,United States,62535,857,3716980,140821,464106,5557,869316,10811
7/19/2020,United States,60476,483,3777456,141304,466144,5568,879024,10968
7/20/2020,United States,62090,563,3839546,141867,469338,5686,898029,11155
7/21/2020,United States,64520,1091,3904066,142958,465822,5849,901895,11084
7/22/2020,United States,70564,1224,3974630,144182,468266,6098,912340,11483
7/23/2020,United States,68440,1070,4043070,145252,460886,6212,918284,11533
7/24/2020,United States,73323,1107,4116393,146359,461948,6395,923552,11823
7/25/2020,United States,64915,930,4181308,147289,464328,6468,928434,12025
7/26/2020,United States,54775,531,4236083,147820,458627,6516,924771,12084
7/27/2020,United States,56851,1126,4292934,148946,453388,7079,922726,12765
7/28/2020,United States,66457,1330,4359391,150276,455325,7318,921147,13167
7/29/2020,United States,71853,1414,4431244,151690,456614,7508,924880,13606
7/30/2020,United States,67457,1231,4498701,152921,455631,7669,916517,13881
7/31/2020,United States,68719,1237,4567420,154158,451027,7799,912975,14194
8/1/2020,United States,56184,1093,4623604,155251,442296,7962,906624,14430
8/2/2020,United States,45545,437,4669149,155688,433066,7868,891693,14384
8/3/2020,United States,45529,581,4714678,156269,421744,7323,875132,14402
8/4/2020,United States,58801,1282,4773479,157551,414088,7275,869413,14593
8/5/2020,United States,54457,1438,4827936,158989,396692,7299,853306,14807
8/6/2020,United States,59357,1244,4887293,160233,388592,7312,844223,14981
8/7/2020,United States,59297,1237,4946590,161470,379170,7312,830197,15111
8/8/2020,United States,54119,1078,5000709,162548,377105,7297,819401,15259
8/9/2020,United States,45754,524,5046463,163072,377314,7384,810380,15252
8/10/2020,United States,47624,635,5094087,163707,379409,7438,801153,14761
8/11/2020,United States,48001,1020,5142088,164727,368609,7176,782697,14451
8/12/2020,United States,56049,1499,5198137,166226,370201,7237,766893,14536
8/13/2020,United States,51314,1067,5249451,167293,362158,7060,750750,14372
8/14/2020,United States,65340,1337,5314791,168630,368201,7160,747371,14472
8/15/2020,United States,46921,1000,5361712,169630,361003,7082,738108,14379
8/16/2020,United States,39192,617,5400904,170247,354441,7175,731755,14559
8/17/2020,United States,36676,493,5437580,170740,343493,7033,722902,14471
8/18/2020,United States,45034,1226,5482614,171966,340526,7239,709135,14415
8/19/2020,United States,47359,1339,5529973,173305,331836,7079,702037,14316
8/20/2020,United States,44040,1103,5574013,174408,324562,7115,686720,14175
8/21/2020,United States,48829,1091,5622842,175499,308051,6869,676252,14029
8/22/2020,United States,43045,909,5665887,176408,304175,6778,665178,13860
8/23/2020,United States,34232,545,5700119,176953,299215,6706,653656,13881
8/24/2020,United States,36522,473,5736641,177426,299061,6686,642554,13719
8/25/2020,United States,40360,1236,5777001,178662,294387,6696,634913,13935
8/26/2020,United States,45166,1166,5822167,179828,292194,6523,624030,13602
8/27/2020,United States,45380,1116,5867547,180944,293534,6536,618096,13651
8/28/2020,United States,46848,977,5914395,181921,291553,6422,599604,13291
8/29/2020,United States,42731,902,5957126,182823,291239,6415,595414,13193
8/30/2020,United States,34381,454,5991507,183277,291388,6324,590603,13030
8/31/2020,United States,35388,542,6026895,183819,290254,6393,589315,13079
9/1/2020,United States,41864,1028,6068759,184847,291758,6185,586145,12881
9/2/2020,United States,41014,1079,6109773,185926,287606,6098,579800,12621
9/3/2020,United States,44210,1037,6153983,186963,286436,6019,579970,12555
9/4/2020,United States,50393,958,6204376,187921,289981,6000,581534,12422
9/5/2020,United States,43088,762,6247464,188683,290338,5860,581577,12275
9/6/2020,United States,31169,470,6278633,189153,287126,5876,578514,12200
9/7/2020,United States,23567,296,6302200,189449,275305,5630,565559,12023
9/8/2020,United States,27393,452,6329593,189901,260834,5054,552592,11239
9/9/2020,United States,34057,1160,6363650,191061,253877,5135,541483,11233
9/10/2020,United States,36073,916,6399723,191977,245740,5014,532176,11033
9/11/2020,United States,47778,1174,6447501,193151,243125,5230,533106,11230
9/12/2020,United States,41062,702,6488563,193853,241099,5170,531437,11030
9/13/2020,United States,34351,435,6522914,194288,244281,5135,531407,11011
9/14/2020,United States,34428,431,6557342,194719,255142,5270,530447,10900
9/15/2020,United States,39507,1200,6596849,195919,267256,6018,528090,11072
9/16/2020,United States,39018,956,6635867,196875,272217,5814,526094,10949
9/17/2020,United States,45137,861,6681004,197736,281281,5759,527021,10773
9/18/2020,United States,49284,896,6730288,198632,282787,5481,525912,10711
9/19/2020,United States,42159,732,6772447,199364,283884,5511,524983,10681
9/20/2020,United States,38415,265,6810862,199629,287948,5341,532229,10476
9/21/2020,United States,51972,427,6862834,200056,305492,5337,560634,10607
9/22/2020,United States,39862,1032,6902696,201088,305847,5169,573103,11187
9/23/2020,United States,39062,1056,6941758,202144,305891,5269,578108,11083
9/24/2020,United States,47111,898,6988869,203042,307865,5306,589146,11065
9/25/2020,United States,48282,944,7037151,203986,306863,5354,589650,10835
9/26/2020,United States,44652,768,7081803,204754,309356,5390,593240,10901
9/27/2020,United States,37508,315,7119311,205069,308449,5440,596397,10781
9/28/2020,United States,33235,358,7152546,205427,289712,5371,595204,10708
9/29/2020,United States,43448,834,7195994,206261,293298,5173,599145,10342
9/30/2020,United States,39434,958,7235428,207219,293670,5075,599561,10344
10/1/2020,United States,45653,873,7281081,208092,292212,5050,600077,10356
10/2/2020,United States,54962,860,7336043,208952,298892,4966,605755,10320
10/3/2020,United States,48535,684,7384578,209636,302775,4882,612131,10272
10/4/2020,United States,35715,381,7420293,210017,300982,4948,609431,10388
10/5/2020,United States,39449,480,7459742,210497,307196,5070,596908,10441
10/6/2020,United States,45256,686,7504998,211183,309004,4922,602302,10095
10/7/2020,United States,51062,927,7556060,212110,320632,4891,614302,9966
10/8/2020,United States,58593,989,7614653,213099,333572,5007,625784,10057
10/9/2020,United States,56381,968,7671034,214067,334991,5115,633883,10081
10/10/2020,United States,54918,658,7725952,214725,341374,5089,644149,9971
10/11/2020,United States,45941,471,7771893,215196,351600,5179,652582,10127
10/12/2020,United States,41842,394,7813735,215590,353993,5093,661189,10163
10/13/2020,United States,52248,796,7865983,216386,360985,5203,669989,10125
10/14/2020,United States,59765,990,7925748,217376,369688,5266,690320,10157
10/15/2020,United States,64888,849,7990636,218225,375983,5126,709555,10133
10/16/2020,United States,69146,937,8059782,219162,388748,5095,723739,10210
10/17/2020,United States,56736,762,8116518,219924,390566,5199,731940,10288
10/18/2020,United States,49340,493,8165858,220417,393965,5221,745565,10400
10/19/2020,United States,67752,479,8233610,220896,419875,5306,773868,10399
10/20/2020,United States,61971,924,8295581,221820,429598,5434,790583,10637
10/21/2020,United States,63283,1122,8358864,222942,433116,5566,802804,10832
10/22/2020,United States,76300,914,8435164,223856,444528,5631,820511,10757
10/23/2020,United States,81949,967,8517113,224823,457331,5661,846079,10756
10/24/2020,United States,82729,951,8599842,225774,483324,5850,873890,11049
10/25/2020,United States,62140,462,8661982,226236,496124,5819,890089,11040
10/26/2020,United States,67403,533,8729385,226769,495775,5873,915650,11179
10/27/2020,United States,76843,973,8806228,227742,510647,5922,940245,11356
10/28/2020,United States,79404,1035,8885632,228777,526768,5835,959884,11401
10/29/2020,United States,91052,1004,8976684,229781,541520,5925,986048,11556
10/30/2020,United States,99240,1061,9075924,230842,558811,6019,1016142,11680
10/31/2020,United States,89695,910,9165619,231752,565777,5978,1049101,11828
11/1/2020,United States,104848,496,9270467,232248,608485,6012,1104609,11831
11/2/2020,United States,85308,573,9355775,232821,626390,6052,1122165,11925
11/3/2020,United States,127116,1578,9482891,234399,676663,6657,1187310,12579
11/4/2020,United States,104608,1115,9587499,235514,701867,6737,1228635,12572
11/5/2020,United States,129354,1156,9716853,236670,740169,6889,1281689,12814
11/6/2020,United States,128005,1239,9844858,237909,768934,7067,1327745,13086
11/7/2020,United States,127450,1081,9972308,238990,806689,7238,1372466,13216
11/8/2020,United States,115072,572,10087380,239562,816913,7314,1425398,13326
11/9/2020,United States,120573,779,10207953,240341,852178,7520,1478568,13572
11/10/2020,United States,140496,1418,10348449,241759,865558,7360,1542221,14017
11/11/2020,United States,146626,1436,10495075,243195,907576,7681,1609443,14418
11/12/2020,United States,164839,1204,10659914,244399,943061,7729,1683230,14618
11/13/2020,United States,180389,1200,10840303,245599,995445,7690,1764379,14757
